mean_coeff	sd_coeff	sd_scale	rs	R2_stitching	R2.identity_stitching	relError.mean_topbot10_stitching	relError.sd_topbot10_stitching	R2_topbot10_stitching	R2.identity_topbot10_stitching	R2_reg1	R2.identity_reg1	relError.mean_topbot10_reg1	relError.sd_topbot10_reg1	R2_topbot10_reg1	R2.identity_topbot10_reg1	R2_reg2	R2.identity_reg2	relError.mean_topbot10_reg2	relError.sd_topbot10_reg2	R2_topbot10_reg2	R2.identity_topbot10_reg2
0	0.233333333333333	0.4	0.00665294399440845	0.999995181955331	0.999995094882093	NA	NA	NA	NA	0.999689425382239	0.998916234400038	NA	NA	NA	NA	0.999672818810665	0.998980042347289	NA	NA	NA	NA
0.333333333333333	0.233333333333333	0.4	0.00667789965216631	0.999997687769589	0.999997526997665	NA	NA	NA	NA	0.999738709259324	0.998995164380364	NA	NA	NA	NA	0.999026337916958	0.998170710271226	NA	NA	NA	NA
0.666666666666667	0.233333333333333	0.4	0.00477005147457862	0.999999577844689	0.999999577753359	NA	NA	NA	NA	0.999958299936435	0.999195575630438	NA	NA	NA	NA	0.999581215153669	0.998611529667313	NA	NA	NA	NA
1	0.233333333333333	0.4	0.00537521306671505	0.9999993314628	0.999999251811721	NA	NA	NA	NA	0.999911860968037	0.99901004425558	NA	NA	NA	NA	0.999491609522796	0.998668962346382	NA	NA	NA	NA
-1	0.366666666666667	0.4	0.00477977932953266	0.999999491441406	0.999999439938047	NA	NA	NA	NA	0.999838826241828	0.998951123458342	NA	NA	NA	NA	0.999628074554345	0.998695168481894	NA	NA	NA	NA
-0.666666666666667	0.366666666666667	0.4	0.00590799431148441	0.999998628722675	0.999998586876843	NA	NA	NA	NA	0.999924755128111	0.998971963268827	NA	NA	NA	NA	0.999525176180443	0.998491509302968	NA	NA	NA	NA
-0.333333333333333	0.366666666666667	0.4	0.00655849473971781	0.999995777908633	0.99999551125511	NA	NA	NA	NA	0.999600491580068	0.998625697022343	NA	NA	NA	NA	0.999304517954599	0.998552674812371	NA	NA	NA	NA
0	0.366666666666667	0.4	0.00360396496800755	0.999998612116157	0.999998592845503	NA	NA	NA	NA	0.999734182243488	0.999012349025051	NA	NA	NA	NA	0.999509255111291	0.998882291306735	NA	NA	NA	NA
0.333333333333333	0.366666666666667	0.4	0.00676725611731301	0.999993416743745	0.999993123761222	NA	NA	NA	NA	0.999844120828684	0.998882383994814	NA	NA	NA	NA	0.999590423302768	0.998327292387337	NA	NA	NA	NA
0.666666666666667	0.366666666666667	0.4	0.00634144930320359	0.999998077868686	0.999998017581302	NA	NA	NA	NA	0.999809918826447	0.999104926159302	NA	NA	NA	NA	0.999334980805861	0.998720418708685	NA	NA	NA	NA
1	0.366666666666667	0.4	0.00886436292440661	0.999997784013506	0.999997717189974	NA	NA	NA	NA	0.999733214769325	0.999016546115538	NA	NA	NA	NA	0.999548933732203	0.998666663145002	NA	NA	NA	NA
-1	0.5	0.4	0.00665137508958087	0.999997774938193	0.999997741380018	NA	NA	NA	NA	0.999896829393004	0.999050501471196	NA	NA	NA	NA	0.999256831717322	0.998421934710638	NA	NA	NA	NA
-0.666666666666667	0.5	0.4	0.00581285036896196	0.999998538382202	0.99999852730711	NA	NA	NA	NA	0.999696872692664	0.998739639111906	NA	NA	NA	NA	0.999419660650969	0.998361920975844	NA	NA	NA	NA
-0.333333333333333	0.5	0.4	0.00990507683039769	0.999984366516081	0.999984340056168	NA	NA	NA	NA	0.999872337846888	0.999025628968095	NA	NA	NA	NA	0.999537688806822	0.998915626065733	NA	NA	NA	NA
0	0.5	0.4	0.00822191631594851	0.99999700506791	0.999996947945792	NA	NA	NA	NA	0.999680039323759	0.99907529815335	NA	NA	NA	NA	0.999629366261213	0.99908545078605	NA	NA	NA	NA
0.333333333333333	0.5	0.4	0.00685154187235814	0.999997321604116	0.999997256325482	NA	NA	NA	NA	0.999731837032491	0.998941747566761	NA	NA	NA	NA	0.999259990453334	0.998337450483571	NA	NA	NA	NA
0.666666666666667	0.5	0.4	0.00628092641482272	0.99999671189612	0.999996699002565	NA	NA	NA	NA	0.999594816050578	0.998824743151694	NA	NA	NA	NA	0.999381771750252	0.998834388870929	NA	NA	NA	NA
1	0.5	0.4	0.00592941592179415	0.999999218342647	0.999999204941012	NA	NA	NA	NA	0.999825123158812	0.998912074848125	NA	NA	NA	NA	0.999647679536677	0.999181941847795	NA	NA	NA	NA
-1	0.633333333333333	0.4	0.0060396880639769	0.999998479302489	0.999998398782302	NA	NA	NA	NA	0.999796584744417	0.999208912122089	NA	NA	NA	NA	0.999276309425453	0.998031228285603	NA	NA	NA	NA
-0.666666666666667	0.633333333333333	0.4	0.00538602857453597	0.999997928449757	0.99999792142598	NA	NA	NA	NA	0.999706402251572	0.998825789551389	NA	NA	NA	NA	0.999273544448422	0.998391578795303	NA	NA	NA	NA
-0.333333333333333	0.633333333333333	0.4	0.0121724061525297	0.99999135510969	0.999991143431936	NA	NA	NA	NA	0.999113781776766	0.99875583560055	NA	NA	NA	NA	0.999066861208461	0.998731996332627	NA	NA	NA	NA
0	0.633333333333333	0.4	0.00667384691403648	0.999994690486719	0.999994682056954	NA	NA	NA	NA	0.999535169870291	0.998855933416748	NA	NA	NA	NA	0.999478995661496	0.998794684013454	NA	NA	NA	NA
0.333333333333333	0.633333333333333	0.4	0.00580667965099676	0.999996666476854	0.999996624176908	NA	NA	NA	NA	0.999787242235007	0.998982375678417	NA	NA	NA	NA	0.999554831768337	0.998720868362778	NA	NA	NA	NA
0.666666666666667	0.633333333333333	0.4	0.00414902714246057	0.999998547269174	0.999998461604192	NA	NA	NA	NA	0.999417636884635	0.998461659046299	NA	NA	NA	NA	0.998856167586887	0.9976657873067	NA	NA	NA	NA
1	0.633333333333333	0.4	0.00524596193326373	0.999998244199095	0.999998059902899	NA	NA	NA	NA	0.999964519533063	0.999102728206667	NA	NA	NA	NA	0.999516986222014	0.998551331847978	NA	NA	NA	NA
-1	0.766666666666667	0.4	0.0063023312393312	0.999997344797676	0.999997317347453	NA	NA	NA	NA	0.999685634530911	0.998955558557325	NA	NA	NA	NA	0.999360076281111	0.998650701012715	NA	NA	NA	NA
-0.666666666666667	0.766666666666667	0.4	0.00651811530099994	0.999998180299676	0.999997955602911	NA	NA	NA	NA	0.999750319807781	0.99901294651124	NA	NA	NA	NA	0.999614608057858	0.999150962019015	NA	NA	NA	NA
-0.333333333333333	0.766666666666667	0.4	0.00491539123725812	0.999997734619214	0.999997723836147	NA	NA	NA	NA	0.999859161462834	0.999089293038872	NA	NA	NA	NA	0.999390366840757	0.998617136741855	NA	NA	NA	NA
0	0.766666666666667	0.4	0.00658634343725771	0.999994552545667	0.999993736542156	NA	NA	NA	NA	0.999775261829257	0.999061147479045	NA	NA	NA	NA	0.999450200455455	0.998478799943559	NA	NA	NA	NA
0.333333333333333	0.766666666666667	0.4	0.00530382178317128	0.999997297658789	0.99999720883619	NA	NA	NA	NA	0.999868291542095	0.999014075438898	NA	NA	NA	NA	0.999709833904931	0.998901650043904	NA	NA	NA	NA
0.666666666666667	0.766666666666667	0.4	0.00454182192959506	0.999997534060373	0.999997480976232	NA	NA	NA	NA	0.999735247607502	0.998872094952319	NA	NA	NA	NA	0.999284521629222	0.998404589518592	NA	NA	NA	NA
1	0.766666666666667	0.4	0.00801827847619602	0.999996659242076	0.999996617962776	NA	NA	NA	NA	0.999727194912672	0.999057059962144	NA	NA	NA	NA	0.999510724923984	0.998675663706216	NA	NA	NA	NA
-1	0.9	0.4	0.00901022783802121	0.999993029957517	0.999992905605516	NA	NA	NA	NA	0.999522741988947	0.999038117245022	NA	NA	NA	NA	0.999520541011826	0.999022587087659	NA	NA	NA	NA
-0.666666666666667	0.9	0.4	0.00915341182953575	0.999995399120528	0.999995370399316	NA	NA	NA	NA	0.999561850540189	0.999066414126362	NA	NA	NA	NA	0.999300149253201	0.998868533854012	NA	NA	NA	NA
-0.333333333333333	0.9	0.4	0.00648525239146595	0.99999829035053	0.999998248716098	NA	NA	NA	NA	0.999665024823822	0.999193913010478	NA	NA	NA	NA	0.999458765110611	0.998937036648005	NA	NA	NA	NA
0	0.9	0.4	0.00501064050860396	0.999996494881214	0.999996359692535	NA	NA	NA	NA	0.999856614360393	0.998997594529893	NA	NA	NA	NA	0.999507727818427	0.998809635284489	NA	NA	NA	NA
0.333333333333333	0.9	0.4	0.00855657657831969	0.999992569223124	0.999992415597047	NA	NA	NA	NA	0.999449666868478	0.999039667399792	NA	NA	NA	NA	0.99920118924005	0.998593927521571	NA	NA	NA	NA
0.666666666666667	0.9	0.4	0.00534667552851407	0.999997369429089	0.999997221537726	NA	NA	NA	NA	0.999866445664946	0.999231958591857	NA	NA	NA	NA	0.999661653813094	0.998796824531775	NA	NA	NA	NA
1	0.9	0.4	0.00558225366021897	0.999998356503988	0.99999834073051	NA	NA	NA	NA	0.99984254012474	0.999167353604288	NA	NA	NA	NA	0.999203726211045	0.998523351302991	NA	NA	NA	NA
-1	0.1	0.556101085661716	0.0986428794784438	0.999958916928581	0.999955198386007	NA	NA	NA	NA	0.995771720617594	0.993811056602895	NA	NA	NA	NA	0.999015826076036	0.998034938299827	NA	NA	NA	NA
-0.666666666666667	0.1	0.556101085661716	0.107153537503684	0.999922899430915	0.999920026515311	NA	NA	NA	NA	0.993589474638442	0.993148696787263	NA	NA	NA	NA	0.998847120874595	0.99798586380003	NA	NA	NA	NA
-0.333333333333333	0.1	0.556101085661716	0.12921244319658	0.999693629107238	0.999690313112902	NA	NA	NA	NA	0.992287466221095	0.990802331428137	NA	NA	NA	NA	0.997990288738047	0.9969807687236	NA	NA	NA	NA
0	0.1	0.556101085661716	0.171368739773096	0.998572518509972	0.998538209193291	NA	NA	NA	NA	0.991186617233239	0.990468074667778	NA	NA	NA	NA	0.99857255724812	0.998462072221868	NA	NA	NA	NA
0.333333333333333	0.1	0.556101085661716	0.110823419146582	0.999717583275776	0.999712472280963	NA	NA	NA	NA	0.994923676058119	0.994327814878164	NA	NA	NA	NA	0.998827643403766	0.997639801362215	NA	NA	NA	NA
0.666666666666667	0.1	0.556101085661716	0.105854366418063	0.999951940818659	0.999945710053058	NA	NA	NA	NA	0.995313195645207	0.993167687371914	NA	NA	NA	NA	0.999550227835341	0.998846146461641	NA	NA	NA	NA
1	0.1	0.556101085661716	0.101526229813023	0.999964405114209	0.999963895283766	NA	NA	NA	NA	0.995642914128662	0.994799621986691	NA	NA	NA	NA	0.999315604275611	0.99815064114709	NA	NA	NA	NA
-1	0.233333333333333	0.556101085661716	0.106452922660386	0.999774282434911	0.999762795831949	NA	NA	NA	NA	0.994792025220226	0.993736195121689	NA	NA	NA	NA	0.999487160484093	0.998553867331034	NA	NA	NA	NA
-0.666666666666667	0.233333333333333	0.556101085661716	0.123543072686931	0.999587094493414	0.999575786634	NA	NA	NA	NA	0.994276540133031	0.993178018117613	NA	NA	NA	NA	0.999180664774129	0.998190947407246	NA	NA	NA	NA
-0.333333333333333	0.233333333333333	0.556101085661716	0.111516693108992	0.999605600543419	0.999594711210526	NA	NA	NA	NA	0.995739065880199	0.995172284108979	NA	NA	NA	NA	0.998905359902167	0.998778190019206	NA	NA	NA	NA
0	0.233333333333333	0.556101085661716	0.126552348423162	0.998581714242869	0.998571920973735	NA	NA	NA	NA	0.993587341000041	0.993104043799945	NA	NA	NA	NA	0.998617840757045	0.998514735877291	NA	NA	NA	NA
0.333333333333333	0.233333333333333	0.556101085661716	0.186363463637062	0.99802320274928	0.9977814206907	NA	NA	NA	NA	0.984415611029854	0.983854141156469	NA	NA	NA	NA	0.998734479201493	0.99834700329453	NA	NA	NA	NA
0.666666666666667	0.233333333333333	0.556101085661716	0.113701247284691	0.999717973767942	0.999716393661729	NA	NA	NA	NA	0.995042382368397	0.994591167222447	NA	NA	NA	NA	0.998744097983525	0.997927145524419	NA	NA	NA	NA
1	0.233333333333333	0.556101085661716	0.108783654668034	0.999946456150181	0.999938880282162	NA	NA	NA	NA	0.995237100779169	0.995186165859242	NA	NA	NA	NA	0.999353311367536	0.998050812142307	NA	NA	NA	NA
-1	0.366666666666667	0.556101085661716	0.153276206817478	0.999576488379075	0.999563193194298	NA	NA	NA	NA	0.987253939957124	0.985723496839586	NA	NA	NA	NA	0.999196556461345	0.9982704209006	NA	NA	NA	NA
-0.666666666666667	0.366666666666667	0.556101085661716	0.0809084206941673	0.999800045542842	0.999774568551369	NA	NA	NA	NA	0.997184244688128	0.996766927589096	NA	NA	NA	NA	0.999609117168738	0.99872203828238	NA	NA	NA	NA
-0.333333333333333	0.366666666666667	0.556101085661716	0.140453747954457	0.999101263096547	0.99903508508454	NA	NA	NA	NA	0.992885589242775	0.992193408740916	NA	NA	NA	NA	0.998564217408775	0.998514165147969	NA	NA	NA	NA
0	0.366666666666667	0.556101085661716	0.164740663271389	0.99528164196916	0.995177390891123	NA	NA	NA	NA	0.987869518299707	0.987237628725868	NA	NA	NA	NA	0.998778657062875	0.99874553362058	NA	NA	NA	NA
0.333333333333333	0.366666666666667	0.556101085661716	0.134367093962589	0.998396204654393	0.998289351053533	NA	NA	NA	NA	0.993369509215796	0.992248331853072	NA	NA	NA	NA	0.998545978745004	0.998222557424405	NA	NA	NA	NA
0.666666666666667	0.366666666666667	0.556101085661716	0.0853785835556733	0.999600276956679	0.9995933323716	NA	NA	NA	NA	0.997559251767047	0.997325567185928	NA	NA	NA	NA	0.999021132847418	0.998124225657836	NA	NA	NA	NA
1	0.366666666666667	0.556101085661716	0.131303823743979	0.999453106071875	0.999426469273449	NA	NA	NA	NA	0.992965080783133	0.991645022913901	NA	NA	NA	NA	0.999209704607313	0.998315569235705	NA	NA	NA	NA
-1	0.5	0.556101085661716	0.115907271783693	0.999505622054373	0.99947038422675	NA	NA	NA	NA	0.996310168894059	0.995706837756381	NA	NA	NA	NA	0.998902756403279	0.998622248935073	NA	NA	NA	NA
-0.666666666666667	0.5	0.556101085661716	0.133431786748312	0.998945746673242	0.998944599656235	NA	NA	NA	NA	0.99588001976285	0.995072452194936	NA	NA	NA	NA	0.999457667904417	0.999324722893281	NA	NA	NA	NA
-0.333333333333333	0.5	0.556101085661716	0.107267074769225	0.998940759698921	0.998923435215509	NA	NA	NA	NA	0.994870628792298	0.993884896743339	NA	NA	NA	NA	0.998742052033828	0.998463546073511	NA	NA	NA	NA
0	0.5	0.556101085661716	0.14165448051731	0.9989659663357	0.998961147724728	NA	NA	NA	NA	0.991266737678098	0.989910530741072	NA	NA	NA	NA	0.997874786783767	0.997735168428876	NA	NA	NA	NA
0.333333333333333	0.5	0.556101085661716	0.187396422475873	0.99725694639842	0.997256356452966	NA	NA	NA	NA	0.987320584042055	0.986302810526331	NA	NA	NA	NA	0.998586441425178	0.998428506611874	NA	NA	NA	NA
0.666666666666667	0.5	0.556101085661716	0.101448857381646	0.999625935441948	0.999615841651632	NA	NA	NA	NA	0.996036996788125	0.995055711596428	NA	NA	NA	NA	0.999442826159007	0.998699879820968	NA	NA	NA	NA
1	0.5	0.556101085661716	0.130118390027491	0.999336776429081	0.999313761327485	NA	NA	NA	NA	0.991878834263885	0.990925509720127	NA	NA	NA	NA	0.999030193393323	0.997762100023836	NA	NA	NA	NA
-1	0.633333333333333	0.556101085661716	0.156080145458469	0.999146090268977	0.999103395307897	NA	NA	NA	NA	0.991671165992999	0.991628362663493	NA	NA	NA	NA	0.998389499399874	0.997967620652293	NA	NA	NA	NA
-0.666666666666667	0.633333333333333	0.556101085661716	0.14039191008136	0.999479620696779	0.999439651642134	NA	NA	NA	NA	0.991121342037007	0.990587828642141	NA	NA	NA	NA	0.99887208357906	0.998327376492374	NA	NA	NA	NA
-0.333333333333333	0.633333333333333	0.556101085661716	0.0883092952913418	0.999497418120162	0.999485514723298	NA	NA	NA	NA	0.997059849723302	0.996872871130981	NA	NA	NA	NA	0.998944033951366	0.998781623365155	NA	NA	NA	NA
0	0.633333333333333	0.556101085661716	0.0971500704741165	0.999437790787375	0.999425893800019	NA	NA	NA	NA	0.996719836528134	0.996188367131345	NA	NA	NA	NA	0.998568797441288	0.998420446006112	NA	NA	NA	NA
0.333333333333333	0.633333333333333	0.556101085661716	0.169319638406294	0.996904494166179	0.996744631823305	NA	NA	NA	NA	0.989615528827801	0.989039858436242	NA	NA	NA	NA	0.998892037000969	0.998802311789517	NA	NA	NA	NA
0.666666666666667	0.633333333333333	0.556101085661716	0.153271686404376	0.999046886866477	0.998852488928683	NA	NA	NA	NA	0.99053414233638	0.984927778297984	NA	NA	NA	NA	0.999138892213873	0.998184365644391	NA	NA	NA	NA
1	0.633333333333333	0.556101085661716	0.108778391695314	0.99921056383106	0.999200896012813	NA	NA	NA	NA	0.99477957937224	0.994352349822442	NA	NA	NA	NA	0.998640432724933	0.997725123435704	NA	NA	NA	NA
-1	0.766666666666667	0.556101085661716	0.0981580429452289	0.999473210488931	0.999468907956341	NA	NA	NA	NA	0.996662576348867	0.996257469160765	NA	NA	NA	NA	0.999137766877673	0.998412365839463	NA	NA	NA	NA
-0.666666666666667	0.766666666666667	0.556101085661716	0.111125899369074	0.999468736511822	0.999463205665141	NA	NA	NA	NA	0.994982851556214	0.994293649141303	NA	NA	NA	NA	0.998734025282096	0.998392481395491	NA	NA	NA	NA
-0.333333333333333	0.766666666666667	0.556101085661716	0.158419513622581	0.997519547198644	0.997394637071563	NA	NA	NA	NA	0.99063228410964	0.989071774693878	NA	NA	NA	NA	0.998463282819241	0.998154861047159	NA	NA	NA	NA
0	0.766666666666667	0.556101085661716	0.113369873981058	0.998446351790581	0.998332323825388	NA	NA	NA	NA	0.99421699090323	0.99387822985142	NA	NA	NA	NA	0.99840017621441	0.998149925960815	NA	NA	NA	NA
0.333333333333333	0.766666666666667	0.556101085661716	0.159361981411076	0.995421779276086	0.995316484336772	NA	NA	NA	NA	0.992372086862373	0.990886539904997	NA	NA	NA	NA	0.998672463438082	0.998334095159543	NA	NA	NA	NA
0.666666666666667	0.766666666666667	0.556101085661716	0.126671387494998	0.999153031992127	0.999063334631349	NA	NA	NA	NA	0.994528422796011	0.994182863757193	NA	NA	NA	NA	0.998670842510984	0.997961156719749	NA	NA	NA	NA
1	0.766666666666667	0.556101085661716	0.0946859963193598	0.999666809264241	0.999656093090579	NA	NA	NA	NA	0.995214918488223	0.99480143765434	NA	NA	NA	NA	0.999316875883999	0.998308116540399	NA	NA	NA	NA
-1	0.9	0.556101085661716	0.140814038411935	0.999225552121691	0.999221502710711	NA	NA	NA	NA	0.990316717229414	0.988309984697239	NA	NA	NA	NA	0.999385762376322	0.998801194319027	NA	NA	NA	NA
-0.666666666666667	0.9	0.556101085661716	0.152015430389152	0.998263636785904	0.9981739351111	NA	NA	NA	NA	0.992110695392454	0.991968937294433	NA	NA	NA	NA	0.998000946180758	0.997761378779254	NA	NA	NA	NA
-0.333333333333333	0.9	0.556101085661716	0.108005283132497	0.999557445354713	0.999554103320431	NA	NA	NA	NA	0.995827465239067	0.995371550149218	NA	NA	NA	NA	0.998733643677345	0.998611011054126	NA	NA	NA	NA
0	0.9	0.556101085661716	0.0941723295823946	0.999233829184822	0.999212111253561	NA	NA	NA	NA	0.996274152027924	0.996203128257807	NA	NA	NA	NA	0.998304568778482	0.998298617018039	NA	NA	NA	NA
0.333333333333333	0.9	0.556101085661716	0.103334382917498	0.999302130782402	0.999275732357744	NA	NA	NA	NA	0.995630023041584	0.994981469110137	NA	NA	NA	NA	0.99893448233606	0.998760509484149	NA	NA	NA	NA
0.666666666666667	0.9	0.556101085661716	0.086101712890541	0.99949479818261	0.999489739757251	NA	NA	NA	NA	0.996859544368606	0.996835880859165	NA	NA	NA	NA	0.999005457001913	0.998711351272989	NA	NA	NA	NA
1	0.9	0.556101085661716	0.0930301612472091	0.999470862707168	0.999462329035706	NA	NA	NA	NA	0.99700592411838	0.996527071260191	NA	NA	NA	NA	0.998150114741886	0.997949343482249	NA	NA	NA	NA
-1	0.1	0.773121043685349	0.479943026916848	0.998492277304617	0.997350886409781	NA	NA	NA	NA	0.92131819345538	0.884636153934615	NA	NA	NA	NA	0.998942418664367	0.99881423883175	NA	NA	NA	NA
-0.666666666666667	0.1	0.773121043685349	0.562391827724117	0.995805648222663	0.993640679008534	NA	NA	NA	NA	0.881746752070075	0.853432157181705	NA	NA	NA	NA	0.998517345057135	0.998388745000405	NA	NA	NA	NA
-0.333333333333333	0.1	0.773121043685349	0.497780414896622	0.98936669002645	0.989223975054735	NA	NA	NA	NA	0.891662926652767	0.886409170106954	NA	NA	NA	NA	0.99804762187007	0.998010473646828	NA	NA	NA	NA
0	0.1	0.773121043685349	0.618291401879952	0.976232331243094	0.97423313196107	NA	NA	NA	NA	0.903701712464758	0.888655271810178	NA	NA	NA	NA	0.998784841019988	0.998344096428186	NA	NA	NA	NA
0.333333333333333	0.1	0.773121043685349	0.560021621461017	0.990898691022143	0.990720230644027	NA	NA	NA	NA	0.862933012260959	0.86228652626987	NA	NA	NA	NA	0.997345492024277	0.997256616200182	NA	NA	NA	NA
0.666666666666667	0.1	0.773121043685349	0.515855875203348	0.994041237404315	0.993591827226159	NA	NA	NA	NA	0.883847792714351	0.879716395291112	NA	NA	NA	NA	0.998178856023304	0.998108820046878	NA	NA	NA	NA
1	0.1	0.773121043685349	0.493069374030526	0.993304994863766	0.993136991031477	NA	NA	NA	NA	0.892894241854926	0.876599433143897	NA	NA	NA	NA	0.998097119533927	0.997572879363125	NA	NA	NA	NA
-1	0.233333333333333	0.773121043685349	0.447132507835249	0.996437514628774	0.995362310605092	NA	NA	NA	NA	0.905989954714823	0.897971182319667	NA	NA	NA	NA	0.998458400581285	0.998365584560332	NA	NA	NA	NA
-0.666666666666667	0.233333333333333	0.773121043685349	0.576214818004244	0.990381624022096	0.988640987788909	NA	NA	NA	NA	0.865574811254347	0.833022278740729	NA	NA	NA	NA	0.998758595857577	0.998359849229169	NA	NA	NA	NA
-0.333333333333333	0.233333333333333	0.773121043685349	0.638015571927776	0.980715835499375	0.978110301226373	NA	NA	NA	NA	0.860472716327628	0.85178167879536	NA	NA	NA	NA	0.997874547487052	0.997517169127935	NA	NA	NA	NA
0	0.233333333333333	0.773121043685349	0.556239456431874	0.962349624656228	0.961552351522116	NA	NA	NA	NA	0.849479231986816	0.841522059757929	NA	NA	NA	NA	0.998519549130778	0.998312979188535	NA	NA	NA	NA
0.333333333333333	0.233333333333333	0.773121043685349	0.7970539436442	0.964967639323763	0.960095536032263	NA	NA	NA	NA	0.790251632280949	0.753134675265778	NA	NA	NA	NA	0.998712288029803	0.998323888051672	NA	NA	NA	NA
0.666666666666667	0.233333333333333	0.773121043685349	0.555822835771518	0.992204275372989	0.991944391578286	NA	NA	NA	NA	0.869842313109856	0.859890080544733	NA	NA	NA	NA	0.99760685147298	0.997582351094132	NA	NA	NA	NA
1	0.233333333333333	0.773121043685349	0.509624170196831	0.994050337034941	0.994001916712071	NA	NA	NA	NA	0.901422479781127	0.89278697247432	NA	NA	NA	NA	0.998011842139233	0.997873026155273	NA	NA	NA	NA
-1	0.366666666666667	0.773121043685349	0.535587268366796	0.988437556501183	0.987813912075969	NA	NA	NA	NA	0.896382454202656	0.823006194629097	NA	NA	NA	NA	0.998997684695948	0.998661412734904	NA	NA	NA	NA
-0.666666666666667	0.366666666666667	0.773121043685349	0.656420556486514	0.987200627661333	0.984685871516327	NA	NA	NA	NA	0.856812001245331	0.844716590676711	NA	NA	NA	NA	0.997637465529769	0.997613482184747	NA	NA	NA	NA
-0.333333333333333	0.366666666666667	0.773121043685349	0.503730485085033	0.976632431615725	0.975236829012785	NA	NA	NA	NA	0.921783269801142	0.891783154870871	NA	NA	NA	NA	0.998871404482894	0.998645080576108	NA	NA	NA	NA
0	0.366666666666667	0.773121043685349	0.634521220473367	0.982512119694862	0.980894182967638	NA	NA	NA	NA	0.839750886087899	0.835310383334448	NA	NA	NA	NA	0.998216546885457	0.998012518165674	NA	NA	NA	NA
0.333333333333333	0.366666666666667	0.773121043685349	0.555446077950316	0.981216064742626	0.980895002731548	NA	NA	NA	NA	0.906926749808882	0.902152620536323	NA	NA	NA	NA	0.998778517932853	0.998568547808432	NA	NA	NA	NA
0.666666666666667	0.366666666666667	0.773121043685349	0.383301441554184	0.995539399114908	0.995367250556698	NA	NA	NA	NA	0.947336760080324	0.94208007982122	NA	NA	NA	NA	0.998815686580314	0.998772679706842	NA	NA	NA	NA
1	0.366666666666667	0.773121043685349	0.607102858636587	0.986931627976855	0.985043795622233	NA	NA	NA	NA	0.861126547328372	0.798336378753092	NA	NA	NA	NA	0.998426817150129	0.997860459193641	NA	NA	NA	NA
-1	0.5	0.773121043685349	0.414206688077654	0.996456740629321	0.996323259900779	NA	NA	NA	NA	0.938737391307107	0.93285550480363	NA	NA	NA	NA	0.996919787841637	0.996770202262075	NA	NA	NA	NA
-0.666666666666667	0.5	0.773121043685349	0.521006968202902	0.987870671484367	0.987371556921129	NA	NA	NA	NA	0.885872996488358	0.85299154518464	NA	NA	NA	NA	0.998990011724044	0.998187548533511	NA	NA	NA	NA
